vector_field:0,vector_field:1,vector_field:2,vtkOriginalPointIds,Points:0,Points:1,Points:2
0,0,0,137,111.588,109,0
0,0,0,138,111.713,110,0
0,0,0,139,111.838,111,0
0,0,0,140,111.963,112,0
0,0,0,141,112,112.3,0
0,0,0,142,112.087,113,0
0,0,0,143,112,113,0.469121
0,0,0,144,112.212,114,0
0,0,0,145,112.337,115,0
0,0,0,146,112.462,116,0
0,0,0,147,112.587,117,0
0,0,0,148,112.712,118,0
0,0,0,149,112.836,119,0
0,0,0,150,112.961,120,0
0,0,0,151,113,120.31,0
0,0,0,152,113.086,121,0
0,0,0,153,113,121,0.462161
0,0,0,154,113.211,122,0
0,0,0,155,113.336,123,0
0,0,0,156,113.461,124,0
0,0,0,157,113.585,125,0
0,0,0,158,113.71,126,0
0,0,0,159,113.835,127,0
0,0,0,160,113.96,128,0
0,0,0,161,114,128.321,0
0,0,0,162,114.085,129,0
-0.0164707,0.104383,0.0241483,163,114,129,0.455202
0,0,0,164,114.21,130,0
0,0,0,165,114.334,131,0
0,0,0,166,114.459,132,0
0,0,0,167,114.584,133,0
0,0,0,168,114.709,134,0
0,0,0,169,114.834,135,0
0,0,0,170,114.959,136,0
0,0,0,171,115,136.331,0
0,0,0,172,115.083,137,0
0,0,0,173,115,137,0.448242
0,0,0,174,115.208,138,0
0,0,0,175,115.333,139,0
0,0,0,176,115.458,140,0
0,0,0,177,115.583,141,0
0,0,0,178,115.708,142,0
0,0,0,179,115.833,143,0
0,0,0,180,115.957,144,0
0,0,0,181,116,144.342,0
0,0,0,182,116.082,145,0
0,0,0,183,116,145,0.441282
0,0,0,184,116.207,146,0
0,0,0,185,116.332,147,0
0,0,0,186,116.457,148,0
0,0,0,187,116.582,149,0
0,0,0,188,116.706,150,0
0,0,0,189,116.831,151,0
0,0,0,190,116.956,152,0
0,0,0,431,111.402,109,1
0,0,0,432,111.527,110,1
0,0,0,433,111.651,111,1
0,0,0,434,111.776,112,1
0,0,0,435,111.901,113,1
0,0,0,436,112,113.792,1
0,0,0,437,112.026,114,1
0,0,0,438,112,114,1.1393
0,0,0,439,112.151,115,1
0,0,0,440,112,115,1.80947
0,0,0,441,112.276,116,1
0,0,0,442,112.4,117,1
0,0,0,443,112.525,118,1
0,0,0,444,112.65,119,1
0,0,0,445,112.775,120,1
0,0,0,446,112.9,121,1
0,0,0,447,113,121.803,1
0,0,0,448,113.025,122,1
0,0,0,449,113,122,1.13234
0,0,0,450,113.149,123,1
0,0,0,451,113,123,1.80251
0,0,0,452,113.274,124,1
0,0,0,453,113.399,125,1
0,0,0,454,113.524,126,1
0,0,0,455,113.649,127,1
-0.0473147,0.22093,0.0608704,456,113.774,128,1
-0.017455,0.228206,0.0530497,457,113.899,129,1
-0.00814615,0.241414,0.00101015,458,114,129.813,1
-0.00249941,0.244393,-0.0109658,459,114.023,130,1
0.104159,0.252997,-0.011638,460,114,130,1.12538
0.0737379,0.243861,-0.0231462,461,114.148,131,1
0.658122,0.30069,-0.0253958,462,114,131,1.79555
0,0,0,463,114.273,132,1
0,0,0,464,114.398,133,1
0,0,0,465,114.523,134,1
0,0,0,466,114.648,135,1
0,0,0,467,114.772,136,1
0,0,0,468,114.897,137,1
0,0,0,469,115,137.823,1
0,0,0,470,115.022,138,1
0,0,0,471,115,138,1.11842
0,0,0,472,115.147,139,1
0,0,0,473,115,139,1.78859
0,0,0,474,115.272,140,1
0,0,0,475,115.397,141,1
0,0,0,476,115.521,142,1
0,0,0,477,115.646,143,1
0,0,0,478,115.771,144,1
0,0,0,479,115.896,145,1
0,0,0,480,116,145.834,1
0,0,0,481,116.021,146,1
0,0,0,482,116,146,1.11146
0,0,0,483,116.146,147,1
0,0,0,484,116,147,1.78163
0,0,0,485,116.27,148,1
0,0,0,486,116.395,149,1
0,0,0,487,116.52,150,1
0,0,0,488,116.645,151,1
0,0,0,489,116.77,152,1
0,0,0,725,111.215,109,2
0,0,0,726,111.34,110,2
0,0,0,727,111.465,111,2
0,0,0,728,111.59,112,2
0,0,0,729,111.715,113,2
0,0,0,730,111.84,114,2
0,0,0,731,111.965,115,2
0,0,0,732,112,115.284,2
0,0,0,733,112.089,116,2
0,0,0,734,112,116,2.47964
0,0,0,735,112.214,117,2
0,0,0,736,112.339,118,2
0,0,0,737,112.464,119,2
0,0,0,738,112.589,120,2
0,0,0,739,112.714,121,2
0,0,0,740,112.838,122,2
0,0,0,741,112.963,123,2
0,0,0,742,113,123.295,2
-0.00434899,0.0153846,0.00897268,743,113.088,124,2
-0.314329,0.100012,0.0521266,744,113,124,2.47268
-0.555295,0.226122,0.0970378,745,113.213,125,2
-0.594125,0.256862,0.103721,746,113.338,126,2
-0.616973,0.283564,0.0854285,747,113.463,127,2
-0.631785,0.307464,0.0602843,748,113.587,128,2
0.856662,0.313702,0.0424289,749,113.712,129,2
0.600116,0.314288,-0.0133266,750,113.837,130,2
0.807959,0.315204,-0.0259761,751,113.962,131,2
0.813716,0.314779,-0.0302492,752,114,131.305,2
0.834295,0.314438,-0.0409694,753,114.087,132,2
0.82814,0.317216,-0.0358401,754,114,132,2.46572
0.919051,0.301469,-0.0567693,755,114.212,133,2
0.863832,0.274309,-0.0862913,756,114.336,134,2
0.086784,0.226511,-0.0904663,757,114.461,135,2
0,0,0,758,114.586,136,2
0,0,0,759,114.711,137,2
0,0,0,760,114.836,138,2
0,0,0,761,114.961,139,2
0,0,0,762,115,139.315,2
0,0,0,763,115.085,140,2
0,0,0,764,115,140,2.45876
0,0,0,765,115.21,141,2
0,0,0,766,115.335,142,2
0,0,0,767,115.46,143,2
0,0,0,768,115.585,144,2
0,0,0,769,115.71,145,2
0,0,0,770,115.834,146,2
0,0,0,771,115.959,147,2
0,0,0,772,116,147.326,2
0,0,0,773,116.084,148,2
0,0,0,774,116,148,2.4518
0,0,0,775,116.209,149,2
0,0,0,776,116.334,150,2
0,0,0,777,116.459,151,2
0,0,0,778,116.584,152,2
0,0,0,1017,111.029,109,3
0,0,0,1018,111,109,3.15678
0,0,0,1019,111.154,110,3
0,0,0,1020,111,110,3.82695
0,0,0,1021,111.279,111,3
0,0,0,1022,111.404,112,3
0,0,0,1023,111.529,113,3
0,0,0,1024,111.653,114,3
0,0,0,1025,111.778,115,3
0,0,0,1026,111.903,116,3
0,0,0,1027,112,116.776,3
0,0,0,1028,112.028,117,3
0,0,0,1029,112,117,3.14982
0,0,0,1030,112.153,118,3
0,0,0,1031,112,118,3.81999
0,0,0,1032,112.278,119,3
0,0,0,1033,112.402,120,3
0,0,0,1034,112.527,121,3
0,0,0,1035,112.652,122,3
-0.0228726,0.145415,0.114583,1036,112.777,123,3
-0.516762,0.209284,0.108626,1037,112.902,124,3
-0.673258,0.246254,0.110278,1038,113,124.787,3
-0.675232,0.25502,0.11103,1039,113.027,125,3
-0.461212,0.251802,0.116021,1040,113,125,3.14286
0.825625,0.275585,0.1108,1041,113.151,126,3
0.825276,0.275707,0.130425,1042,113,126,3.81303
0.823411,0.291272,0.102075,1043,113.276,127,3
0.825206,0.3081,0.0801729,1044,113.401,128,3
0.809477,0.318782,0.0535584,1045,113.526,129,3
0.804962,0.324891,0.0133958,1046,113.651,130,3
0.802526,0.326985,-0.00408265,1047,113.776,131,3
0.82814,0.320543,-0.0318491,1048,113.9,132,3
0.680399,0.315288,-0.0687218,1049,114,132.797,3
0.643407,0.314064,-0.0778891,1050,114.025,133,3
0.649778,0.315211,-0.0772183,1051,114,133,3.1359
0.687569,0.297117,-0.0931958,1052,114.15,134,3
0.694114,0.302684,-0.0933903,1053,114,134,3.80607
0.625032,0.27774,-0.0962889,1054,114.275,135,3
0.56446,0.260495,-0.116974,1055,114.4,136,3
0,0,0,1056,114.525,137,3
0,0,0,1057,114.65,138,3
0,0,0,1058,114.774,139,3
0,0,0,1059,114.899,140,3
0,0,0,1060,115,140.808,3
0,0,0,1061,115.024,141,3
0,0,0,1062,115,141,3.12894
0,0,0,1063,115.149,142,3
0,0,0,1064,115,142,3.79911
0,0,0,1065,115.274,143,3
0,0,0,1066,115.399,144,3
0,0,0,1067,115.523,145,3
0,0,0,1068,115.648,146,3
0,0,0,1069,115.773,147,3
0,0,0,1070,115.898,148,3
0,0,0,1071,116,148.818,3
0,0,0,1072,116.023,149,3
0,0,0,1073,116,149,3.12198
0,0,0,1074,116.148,150,3
0,0,0,1075,116,150,3.79215
0,0,0,1076,116.272,151,3
0,0,0,1077,116.397,152,3
0,0,0,1311,110.843,109,4
0,0,0,1312,110.968,110,4
0,0,0,1313,111,110.258,4
0,0,0,1314,111.093,111,4
0,0,0,1315,111,111,4.49712
0,0,0,1316,111.217,112,4
0,0,0,1317,111.342,113,4
0,0,0,1318,111.467,114,4
0,0,0,1319,111.592,115,4
0,0,0,1320,111.717,116,4
0,0,0,1321,111.842,117,4
0,0,0,1322,111.966,118,4
0,0,0,1323,112,118.269,4
0,0,0,1324,112.091,119,4
0,0,0,1325,112,119,4.49016
0,0,0,1326,112.216,120,4
0,0,0,1327,112.341,121,4
0.534316,0.113228,0.112639,1328,112.466,122,4
0.576625,0.167213,0.115989,1329,112.591,123,4
0.755661,0.18954,0.123546,1330,112.715,124,4
0.824654,0.228891,0.143897,1331,112.84,125,4
0.82542,0.275178,0.134778,1332,112.965,126,4
0.837423,0.281329,0.13237,1333,113,126.279,4
0.868345,0.295734,0.124728,1334,113.09,127,4
0.745328,0.294829,0.130774,1335,113,127,4.4832
0.868215,0.311832,0.104124,1336,113.215,128,4
0.859511,0.322339,0.0790458,1337,113.34,129,4
0.662272,0.330169,0.0244373,1338,113.465,130,4
0.687113,0.341092,0.00577035,1339,113.589,131,4
0.696632,0.335231,-0.025685,1340,113.714,132,4
0.694022,0.322587,-0.0717156,1341,113.839,133,4
0.696485,0.303976,-0.0935957,1342,113.964,134,4
0.69201,0.297739,-0.0983132,1343,114,134.289,4
0.679755,0.282256,-0.110119,1344,114.089,135,4
0.677395,0.282,-0.116656,1345,114,135,4.47624
0.667137,0.262671,-0.133915,1346,114.214,136,4
0.564072,0.238319,-0.144288,1347,114.338,137,4
0,0,0,1348,114.463,138,4
0,0,0,1349,114.588,139,4
0,0,0,1350,114.713,140,4
0,0,0,1351,114.838,141,4
0,0,0,1352,114.963,142,4
0,0,0,1353,115,142.3,4
0,0,0,1354,115.087,143,4
0,0,0,1355,115,143,4.46928
0,0,0,1356,115.212,144,4
0,0,0,1357,115.337,145,4
0,0,0,1358,115.462,146,4
0,0,0,1359,115.587,147,4
0,0,0,1360,115.712,148,4
0,0,0,1361,115.836,149,4
0,0,0,1362,115.961,150,4
0,0,0,1363,116,150.31,4
0,0,0,1364,116.086,151,4
0,0,0,1365,116,151,4.46232
0,0,0,1366,116.211,152,4
0,0,0,1606,110.657,109,5
0,0,0,1607,110.781,110,5
0,0,0,1608,110.906,111,5
0,0,0,1609,111,111.75,5
0,0,0,1610,111.031,112,5
0,0,0,1611,111,112,5.1673
0,0,0,1612,111.156,113,5
0,0,0,1613,111,113,5.83747
0,0,0,1614,111.281,114,5
0,0,0,1615,111.406,115,5
0,0,0,1616,111.531,116,5
0,0,0,1617,111.655,117,5
0,0,0,1618,111.78,118,5
0,0,0,1619,111.905,119,5
0,0,0,1620,112,119.761,5
0,0,0,1621,112.03,120,5
0,0,0,1622,112,120,5.16034
0.516387,0.0830988,0.10178,1623,112.155,121,5
0.533392,0.077324,0.102044,1624,112,121,5.83051
0.647903,0.124896,0.127324,1625,112.28,122,5
0.667487,0.155396,0.150113,1626,112.404,123,5
0.668706,0.203093,0.156542,1627,112.529,124,5
0.772707,0.235761,0.163018,1628,112.654,125,5
0.610539,0.269172,0.150414,1629,112.779,126,5
0.614036,0.29337,0.136581,1630,112.904,127,5
0.616072,0.307255,0.121677,1631,113,127.771,5
0.616363,0.31123,0.11725,1632,113.029,128,5
0.616762,0.313235,0.119259,1633,113,128,5.15338
0.616294,0.323167,0.0922778,1634,113.153,129,5
0.615078,0.339187,0.0946834,1635,113,129,5.82355
0.630055,0.328398,0.0366836,1636,113.278,130,5
0.685161,0.329134,0.0065918,1637,113.403,131,5
0.696632,0.32673,-0.0275248,1638,113.528,132,5
0.694022,0.323044,-0.0582324,1639,113.653,133,5
0.680165,0.30686,-0.100893,1640,113.778,134,5
0.674473,0.280999,-0.123556,1641,113.902,135,5
0.65899,0.260432,-0.140702,1642,114,135.782,5
0.654516,0.254405,-0.145505,1643,114.027,136,5
0.649621,0.25213,-0.149359,1644,114,136,5.14642
0.615627,0.235492,-0.175243,1645,114.152,137,5
0.600569,0.221414,-0.184435,1646,114,137,5.81659
0.520135,0.209882,-0.186079,1647,114.277,138,5
0,0,0,1648,114.402,139,5
0,0,0,1649,114.527,140,5
0,0,0,1650,114.651,141,5
0,0,0,1651,114.776,142,5
0,0,0,1652,114.901,143,5
0,0,0,1653,115,143.792,5
0,0,0,1654,115.026,144,5
0,0,0,1655,115,144,5.13946
0,0,0,1656,115.151,145,5
0,0,0,1657,115,145,5.80963
0,0,0,1658,115.276,146,5
0,0,0,1659,115.4,147,5
0,0,0,1660,115.525,148,5
0,0,0,1661,115.65,149,5
0,0,0,1662,115.775,150,5
0,0,0,1663,115.9,151,5
0,0,0,1664,116,151.802,5
0,0,0,1665,116.025,152,5
0,0,0,1666,116,152,5.1325
0,0,0,1900,110.47,109,6
0,0,0,1901,110.595,110,6
0,0,0,1902,110.72,111,6
0,0,0,1903,110.845,112,6
0,0,0,1904,110.97,113,6
0,0,0,1905,111,113.243,6
0,0,0,1906,111.095,114,6
0,0,0,1907,111,114,6.50765
0,0,0,1908,111.219,115,6
0,0,0,1909,111.344,116,6
0,0,0,1910,111.469,117,6
0,0,0,1911,111.594,118,6
0,0,0,1912,111.719,119,6
0,0,0,1913,111.844,120,6
0.537425,0.0766926,0.102955,1914,111.968,121,6
0.55837,0.0885354,0.111272,1915,112,121.253,6
0.621945,0.124642,0.138138,1916,112.093,122,6
0.594066,0.129605,0.151911,1917,112,122,6.50069
0.66298,0.177971,0.174224,1918,112.218,123,6
0.662271,0.212018,0.179819,1919,112.343,124,6
0.638528,0.244651,0.181765,1920,112.468,125,6
0.617071,0.277749,0.166415,1921,112.593,126,6
0.614598,0.295822,0.155549,1922,112.717,127,6
0.616762,0.321411,0.130735,1923,112.842,128,6
0.614235,0.342275,0.0944835,1924,112.967,129,6
0.614453,0.342997,0.0825447,1925,113,129.263,6
0.611169,0.343894,0.0497504,1926,113.092,130,6
0.551281,0.342997,0.0461711,1927,113,130,6.49373
0.585261,0.331544,0.00407851,1928,113.217,131,6
0.580165,0.326258,-0.046489,1929,113.342,132,6
0.571425,0.313743,-0.0721653,1930,113.466,133,6
0.578438,0.289488,-0.100474,1931,113.591,134,6
0.600287,0.26463,-0.132332,1932,113.716,135,6
0.62047,0.24011,-0.172578,1933,113.841,136,6
0.597095,0.218264,-0.187157,1934,113.966,137,6
0.578747,0.210235,-0.193114,1935,114,137.274,6
0.531602,0.189926,-0.211722,1936,114.091,138,6
0.53054,0.18803,-0.222764,1937,114,138,6.48677
0.488517,0.149175,-0.215997,1938,114.216,139,6
0,0,0,1939,114.34,140,6
0,0,0,1940,114.465,141,6
0,0,0,1941,114.59,142,6
0,0,0,1942,114.715,143,6
0,0,0,1943,114.84,144,6
0,0,0,1944,114.965,145,6
0,0,0,1945,115,145.284,6
0,0,0,1946,115.089,146,6
0,0,0,1947,115,146,6.47981
0,0,0,1948,115.214,147,6
0,0,0,1949,115.339,148,6
0,0,0,1950,115.464,149,6
0,0,0,1951,115.589,150,6
0,0,0,1952,115.714,151,6
0,0,0,1953,115.838,152,6
0,0,0,2194,110.284,109,7
0,0,0,2195,110.409,110,7
0,0,0,2196,110.534,111,7
0,0,0,2197,110.659,112,7
0,0,0,2198,110.783,113,7
0,0,0,2199,110.908,114,7
0,0,0,2200,111,114.735,7
0,0,0,2201,111.033,115,7
0,0,0,2202,111,115,7.17782
0,0,0,2203,111.158,116,7
0,0,0,2204,111,116,7.84799
0,0,0,2205,111.283,117,7
0,0,0,2206,111.408,118,7
0,0,0,2207,111.532,119,7
0.348567,0.038021,0.109376,2208,111.657,120,7
0.492445,0.0771197,0.123345,2209,111.782,121,7
0.567687,0.134302,0.165786,2210,111.907,122,7
0.576138,0.171906,0.18572,2211,112,122.745,7
0.579208,0.185003,0.19254,2212,112.032,123,7
0.556423,0.187798,0.195154,2213,112,123,7.17086
0.579972,0.236278,0.198605,2214,112.157,124,7
0.449236,0.237348,0.209491,2215,112,124,7.84103
0.540145,0.272076,0.192996,2216,112.282,125,7
0.530654,0.289192,0.17097,2217,112.406,126,7
0.506605,0.30828,0.154822,2218,112.531,127,7
0.492735,0.326638,0.133775,2219,112.656,128,7
0.495131,0.340946,0.0971119,2220,112.781,129,7
0.485256,0.340765,0.043609,2221,112.906,130,7
0.492327,0.333948,0.0109826,2222,113,130.755,7
0.493761,0.331426,0.000535657,2223,113.031,131,7
0.477772,0.331302,-0.00272936,2224,113,131,7.1639
0.513221,0.316738,-0.0601336,2225,113.155,132,7
0.427876,0.309644,-0.0701863,2226,113,132,7.83407
0.518377,0.302739,-0.0864814,2227,113.28,133,7
0.534078,0.288597,-0.110923,2228,113.405,134,7
0.533029,0.273696,-0.134865,2229,113.53,135,7
0.533278,0.24733,-0.186308,2230,113.655,136,7
0.538395,0.217983,-0.212981,2231,113.78,137,7
0.531927,0.186859,-0.234751,2232,113.904,138,7
0.51505,0.157765,-0.262786,2233,114,138.766,7
0.509518,0.149014,-0.270885,2234,114.029,139,7
0.49983,0.147663,-0.274144,2235,114,139,7.15694
0,0,0,2236,114.154,140,7
